,Real,Predito,Datetime,Theta,GHI,DNI,DHI,datetime_utc,datetime_local,irradiancias IA,irradiancias SPA
162,-12.944339586640734,-9.725561476884394,2019-10-23 09:00:00,-12.944339586640735,743,807,146,2019-10-23 09:00:00+00:00,2019-10-23 06:00:00-03:00,145.37798860439895,144.90017449853045
163,-28.416663986389672,-26.97312925613227,2019-10-23 09:30:00,-28.416663986389672,832,835,153,2019-10-23 09:30:00+00:00,2019-10-23 06:30:00-03:00,148.29849987477948,147.792431035886
164,-60.0,-54.66091531580038,2019-10-23 10:00:00,-62.28847803547183,905,850,162,2019-10-23 10:00:00+00:00,2019-10-23 07:00:00-03:00,143.1129572079993,138.0328998363745
165,-60.0,-58.43718367531983,2019-10-23 10:30:00,-62.87170355300942,963,865,166,2019-10-23 10:30:00+00:00,2019-10-23 07:30:00-03:00,144.80230179691247,141.80219045530978
166,-54.0,-54.41,2019-10-23 11:00:00,-55.99023539711786,1005,878,166,2019-10-23 11:00:00+00:00,2019-10-23 08:00:00-03:00,148.10878887312342,147.13950305973225
167,-36.0,-37.63000000000001,2019-10-23 11:30:00,-49.02615008357162,938,494,457,2019-10-23 11:30:00+00:00,2019-10-23 08:30:00-03:00,445.84746964172564,391.24835662370225
168,-21.0,-23.839999999999996,2019-10-23 12:00:00,-41.964539531253294,749,234,520,2019-10-23 12:00:00+00:00,2019-10-23 09:00:00-03:00,595.6734209372867,485.5528985300841
169,-11.000000000000002,-12.13000000000001,2019-10-23 12:30:00,-34.797841490442885,604,104,504,2019-10-23 12:30:00+00:00,2019-10-23 09:30:00-03:00,569.2335668682574,499.1433287320913
170,-20.0,-26.029999999999937,2019-10-23 13:00:00,-27.52687158525799,878,476,432,2019-10-23 13:00:00+00:00,2019-10-23 10:00:00-03:00,692.45311197063,680.3629431961526
171,-14.000000000000004,-17.710000000000008,2019-10-23 13:30:00,-20.161213265212208,775,420,399,2019-10-23 13:30:00+00:00,2019-10-23 10:30:00-03:00,716.7386697704958,703.2654525206184
172,-2.0,-2.9899999999999305,2019-10-23 14:00:00,-12.718839282514333,354,27,332,2019-10-23 14:00:00+00:00,2019-10-23 11:00:00-03:00,357.25650786978986,352.1606663237194
173,0.0,-1.1499999999999533,2019-10-23 14:30:00,-5.224840628142616,231,11,223,2019-10-23 14:30:00+00:00,2019-10-23 11:30:00-03:00,233.67139895263745,233.15517339063305
174,0.9999999999999964,-3.63969183070455,2019-10-23 15:00:00,2.290719541622145,401,104,330,2019-10-23 15:00:00+00:00,2019-10-23 12:00:00-03:00,431.36228088905267,431.2468305985033
175,6.000000000000005,2.9872972358469063,2019-10-23 15:30:00,9.795626013302432,396,196,279,2019-10-23 15:30:00+00:00,2019-10-23 12:30:00-03:00,465.95069151469534,457.96232652364904
176,15.999999999999996,13.530000000000005,2019-10-23 16:00:00,17.258675518191772,459,665,128,2019-10-23 16:00:00+00:00,2019-10-23 13:00:00-03:00,687.3570284037548,663.6535413669138
177,0.0,2.929999999999957,2019-10-23 16:30:00,24.65267247028337,130,1,129,2019-10-23 16:30:00+00:00,2019-10-23 13:30:00-03:00,129.79533063377892,124.23703032309247
178,30.0,28.399999999999977,2019-10-23 17:00:00,31.95685008285746,221,492,84,2019-10-23 17:00:00+00:00,2019-10-23 14:00:00-03:00,320.5618690184099,292.82809567170295
179,37.0,34.659999999999954,2019-10-23 17:30:00,39.15847313585133,110,318,58,2019-10-23 17:30:00+00:00,2019-10-23 14:30:00-03:00,141.55668403317006,116.34001256649964
180,41.0,34.44999999999995,2019-10-23 18:00:00,46.25353569848075,23,68,20,2019-10-23 18:00:00+00:00,2019-10-23 15:00:00-03:00,29.333783019546257,17.19853377741645
181,53.24663675814633,53.28902768808153,2019-10-23 18:30:00,53.24663675814634,0,0,0,2019-10-23 18:30:00+00:00,2019-10-23 15:30:00-03:00,0.0,0.0
182,60.0,59.17745562746211,2019-10-23 19:00:00,60.15018451490328,0,0,0,2019-10-23 19:00:00+00:00,2019-10-23 16:00:00-03:00,0.0,0.0
183,60.0,59.99108698381096,2019-10-23 19:30:00,66.98295344910346,0,0,0,2019-10-23 19:30:00+00:00,2019-10-23 16:30:00-03:00,0.0,0.0
184,36.77171711054663,48.76859521399648,2019-10-23 20:00:00,36.77171711054663,0,0,0,2019-10-23 20:00:00+00:00,2019-10-23 17:00:00-03:00,0.0,0.0
185,18.591083102851783,23.17725746697302,2019-10-23 20:30:00,18.591083102851783,0,0,0,2019-10-23 20:30:00+00:00,2019-10-23 17:30:00-03:00,0.0,0.0
186,5.258029942165288,10.387529036329074,2019-10-23 21:00:00,5.258029942165294,0,0,0,2019-10-23 21:00:00+00:00,2019-10-23 18:00:00-03:00,0.0,0.0
187,15.0,15.450000000000005,2019-10-23 21:30:00,0.0,0,0,0,2019-10-23 21:30:00+00:00,2019-10-23 18:30:00-03:00,0.0,0.0
188,15.0,15.0,2019-10-23 22:00:00,0.0,0,0,0,2019-10-23 22:00:00+00:00,2019-10-23 19:00:00-03:00,0.0,0.0
189,15.0,15.0,2019-10-23 22:30:00,0.0,0,0,0,2019-10-23 22:30:00+00:00,2019-10-23 19:30:00-03:00,0.0,0.0
190,15.0,15.0,2019-10-23 23:00:00,0.0,0,0,0,2019-10-23 23:00:00+00:00,2019-10-23 20:00:00-03:00,0.0,0.0
191,15.0,15.0,2019-10-23 23:30:00,0.0,0,0,0,2019-10-23 23:30:00+00:00,2019-10-23 20:30:00-03:00,0.0,0.0
192,15.0,15.0,2019-10-24 00:00:00,0.0,0,0,0,2019-10-24 00:00:00+00:00,2019-10-23 21:00:00-03:00,0.0,0.0
193,15.0,15.0,2019-10-24 00:30:00,0.0,0,0,0,2019-10-24 00:30:00+00:00,2019-10-23 21:30:00-03:00,0.0,0.0
194,15.0,15.0,2019-10-24 01:00:00,0.0,0,0,0,2019-10-24 01:00:00+00:00,2019-10-23 22:00:00-03:00,0.0,0.0
195,15.0,15.0,2019-10-24 01:30:00,0.0,0,0,0,2019-10-24 01:30:00+00:00,2019-10-23 22:30:00-03:00,0.0,0.0
196,15.0,15.0,2019-10-24 02:00:00,0.0,0,0,0,2019-10-24 02:00:00+00:00,2019-10-23 23:00:00-03:00,0.0,0.0
197,15.0,15.0,2019-10-24 02:30:00,0.0,0,0,0,2019-10-24 02:30:00+00:00,2019-10-23 23:30:00-03:00,0.0,0.0
198,15.0,15.0,2019-10-24 03:00:00,0.0,0,0,0,2019-10-24 03:00:00+00:00,2019-10-24 00:00:00-03:00,0.0,0.0
199,15.0,15.0,2019-10-24 03:30:00,0.0,0,0,0,2019-10-24 03:30:00+00:00,2019-10-24 00:30:00-03:00,0.0,0.0
200,15.0,15.0,2019-10-24 04:00:00,0.0,0,0,0,2019-10-24 04:00:00+00:00,2019-10-24 01:00:00-03:00,0.0,0.0
201,15.0,15.0,2019-10-24 04:30:00,0.0,0,0,0,2019-10-24 04:30:00+00:00,2019-10-24 01:30:00-03:00,0.0,0.0
202,15.0,15.0,2019-10-24 05:00:00,0.0,0,0,0,2019-10-24 05:00:00+00:00,2019-10-24 02:00:00-03:00,0.0,0.0
203,15.0,15.0,2019-10-24 05:30:00,0.0,0,0,0,2019-10-24 05:30:00+00:00,2019-10-24 02:30:00-03:00,0.0,0.0
204,15.0,15.0,2019-10-24 06:00:00,0.0,12,0,12,2019-10-24 06:00:00+00:00,2019-10-24 03:00:00-03:00,11.811910561115658,12.0
205,15.0,15.0,2019-10-24 06:30:00,0.0,175,425,76,2019-10-24 06:30:00+00:00,2019-10-24 03:30:00-03:00,74.94370061496112,76.0
206,15.0,14.590000000000003,2019-10-24 07:00:00,0.0,293,560,98,2019-10-24 07:00:00+00:00,2019-10-24 04:00:00-03:00,96.79783743741089,98.0
207,15.0,15.0,2019-10-24 07:30:00,0.0,412,650,114,2019-10-24 07:30:00+00:00,2019-10-24 04:30:00-03:00,123.44740042194843,114.0
208,15.0,14.929999999999994,2019-10-24 08:00:00,0.0,529,714,128,2019-10-24 08:00:00+00:00,2019-10-24 05:00:00-03:00,222.03338257623082,128.0
209,-0.8906123336519323,-0.6718899156805125,2019-10-24 08:30:00,-0.89061233365193,640,764,139,2019-10-24 08:30:00+00:00,2019-10-24 05:30:00-03:00,138.99698157403117,138.99469655675526
210,-13.291192229384366,-9.874577995505389,2019-10-24 09:00:00,-13.291192229384365,740,797,149,2019-10-24 09:00:00+00:00,2019-10-24 06:00:00-03:00,148.33482956635459,147.79731872860356
211,-28.882975238539263,-26.887539997938926,2019-10-24 09:30:00,-28.88297523853926,828,825,156,2019-10-24 09:30:00+00:00,2019-10-24 06:30:00-03:00,151.14828792987237,150.4172910782757
212,-41.0,-42.487184146713176,2019-10-24 10:00:00,-67.44791225949936,684,273,445,2019-10-24 10:00:00+00:00,2019-10-24 07:00:00-03:00,393.7617845320235,324.7007124418213
213,-5.999999999999999,-6.10999999999994,2019-10-24 10:30:00,-62.71432526303652,298,16,283,2019-10-24 10:30:00+00:00,2019-10-24 07:30:00-03:00,288.03371382509727,212.82301800844417
214,-5.999999999999999,-5.559999999999941,2019-10-24 11:00:00,-55.84125201354928,231,13,219,2019-10-24 11:00:00+00:00,2019-10-24 08:00:00-03:00,224.7445024433585,175.03476160296063
215,-5.999999999999999,-6.979999999999964,2019-10-24 11:30:00,-48.88714596961762,432,30,403,2019-10-24 11:30:00+00:00,2019-10-24 08:30:00-03:00,418.42515423076287,339.9128086512849
216,-3.999999999999999,-4.949999999999955,2019-10-24 12:00:00,-41.83715939560744,326,18,308,2019-10-24 12:00:00+00:00,2019-10-24 09:00:00-03:00,319.73254909582283,274.0297037142931
217,-9.999999999999998,-12.120000000000012,2019-10-24 12:30:00,-34.68375873321755,599,100,502,2019-10-24 12:30:00+00:00,2019-10-24 09:30:00-03:00,564.7656310382557,496.56092952984557
218,-3.0000000000000027,-3.179999999999923,2019-10-24 13:00:00,-27.42772051920637,259,14,246,2019-10-24 13:00:00+00:00,2019-10-24 10:00:00-03:00,257.7203858313913,241.2923130899732
219,-5.000000000000003,-7.759999999999978,2019-10-24 13:30:00,-20.07849404733837,494,67,434,2019-10-24 13:30:00+00:00,2019-10-24 10:30:00-03:00,490.4657383628244,472.3756285448722
220,-11.999999999999998,-13.13767280986414,2019-10-24 14:00:00,-12.65380790518869,852,810,171,2019-10-24 14:00:00+00:00,2019-10-24 11:00:00-03:00,884.9967285826926,887.9878790959426
221,-5.000000000000003,-5.606785726786863,2019-10-24 14:30:00,-5.178401149688891,769,784,164,2019-10-24 14:30:00+00:00,2019-10-24 11:30:00-03:00,917.9566044897792,919.0458575051113
222,0.9999999999999964,-5.615630746002356,2019-10-24 15:00:00,2.318100634428222,472,197,336,2019-10-24 15:00:00+00:00,2019-10-24 12:00:00-03:00,527.8392263247435,528.1207918567916
223,4.999999999999996,2.5872972358469104,2019-10-24 15:30:00,9.80396511532855,374,155,282,2019-10-24 15:30:00+00:00,2019-10-24 12:30:00-03:00,430.2601690866054,423.27596729772887
224,4.999999999999996,5.34999999999993,2019-10-24 16:00:00,17.248470521840296,213,33,197,2019-10-24 16:00:00+00:00,2019-10-24 13:00:00-03:00,226.54189983962846,219.6746162172833
225,0.0,0.5399999999999805,2019-10-24 16:30:00,24.624853876752827,115,0,115,2019-10-24 16:30:00+00:00,2019-10-24 13:30:00-03:00,114.99765055806344,110.18903322046019
226,29.000000000000004,28.10000000000001,2019-10-24 17:00:00,31.91269646480369,207,364,105,2019-10-24 17:00:00+00:00,2019-10-24 14:00:00-03:00,279.7945845908797,257.17342797013885
227,35.00000000000001,34.01999999999997,2019-10-24 17:30:00,39.09950959671518,100,206,66,2019-10-24 17:30:00+00:00,2019-10-24 14:30:00-03:00,120.42639031705568,101.31891056230137
228,37.0,23.309999999999956,2019-10-24 18:00:00,46.18143386104784,18,30,17,2019-10-24 18:00:00+00:00,2019-10-24 15:00:00-03:00,26.835421500362983,14.606693191449217
229,53.16313160372773,53.254796607035495,2019-10-24 18:30:00,53.16313160372773,0,0,0,2019-10-24 18:30:00+00:00,2019-10-24 15:30:00-03:00,0.0,0.0
230,60.0,59.08109684083272,2019-10-24 19:00:00,60.05701866278738,0,0,0,2019-10-24 19:00:00+00:00,2019-10-24 16:00:00-03:00,0.0,0.0
231,60.0,59.99108698381096,2019-10-24 19:30:00,66.88185772025031,0,0,0,2019-10-24 19:30:00+00:00,2019-10-24 16:30:00-03:00,0.0,0.0
232,37.156118621193976,49.83857709540392,2019-10-24 20:00:00,37.156118621193976,0,0,0,2019-10-24 20:00:00+00:00,2019-10-24 17:00:00-03:00,0.0,0.0
233,18.835932215378715,23.77615957391613,2019-10-24 20:30:00,18.835932215378712,0,0,0,2019-10-24 20:30:00+00:00,2019-10-24 17:30:00-03:00,0.0,0.0
234,5.464488051476604,10.62301621598138,2019-10-24 21:00:00,5.464488051476607,0,0,0,2019-10-24 21:00:00+00:00,2019-10-24 18:00:00-03:00,0.0,0.0
235,15.0,17.250000000000007,2019-10-24 21:30:00,0.0,0,0,0,2019-10-24 21:30:00+00:00,2019-10-24 18:30:00-03:00,0.0,0.0
236,15.0,15.0,2019-10-24 22:00:00,0.0,0,0,0,2019-10-24 22:00:00+00:00,2019-10-24 19:00:00-03:00,0.0,0.0
237,15.0,15.0,2019-10-24 22:30:00,0.0,0,0,0,2019-10-24 22:30:00+00:00,2019-10-24 19:30:00-03:00,0.0,0.0
238,15.0,15.0,2019-10-24 23:00:00,0.0,0,0,0,2019-10-24 23:00:00+00:00,2019-10-24 20:00:00-03:00,0.0,0.0
239,15.0,15.0,2019-10-24 23:30:00,0.0,0,0,0,2019-10-24 23:30:00+00:00,2019-10-24 20:30:00-03:00,0.0,0.0
240,15.0,15.0,2019-10-25 00:00:00,0.0,0,0,0,2019-10-25 00:00:00+00:00,2019-10-24 21:00:00-03:00,0.0,0.0
241,15.0,15.0,2019-10-25 00:30:00,0.0,0,0,0,2019-10-25 00:30:00+00:00,2019-10-24 21:30:00-03:00,0.0,0.0
242,15.0,15.0,2019-10-25 01:00:00,0.0,0,0,0,2019-10-25 01:00:00+00:00,2019-10-24 22:00:00-03:00,0.0,0.0
243,15.0,15.0,2019-10-25 01:30:00,0.0,0,0,0,2019-10-25 01:30:00+00:00,2019-10-24 22:30:00-03:00,0.0,0.0
244,15.0,15.0,2019-10-25 02:00:00,0.0,0,0,0,2019-10-25 02:00:00+00:00,2019-10-24 23:00:00-03:00,0.0,0.0
245,15.0,15.0,2019-10-25 02:30:00,0.0,0,0,0,2019-10-25 02:30:00+00:00,2019-10-24 23:30:00-03:00,0.0,0.0
246,15.0,15.0,2019-10-25 03:00:00,0.0,0,0,0,2019-10-25 03:00:00+00:00,2019-10-25 00:00:00-03:00,0.0,0.0
247,15.0,15.0,2019-10-25 03:30:00,0.0,0,0,0,2019-10-25 03:30:00+00:00,2019-10-25 00:30:00-03:00,0.0,0.0
248,15.0,15.0,2019-10-25 04:00:00,0.0,0,0,0,2019-10-25 04:00:00+00:00,2019-10-25 01:00:00-03:00,0.0,0.0
249,15.0,15.0,2019-10-25 04:30:00,0.0,0,0,0,2019-10-25 04:30:00+00:00,2019-10-25 01:30:00-03:00,0.0,0.0
250,15.0,15.0,2019-10-25 05:00:00,0.0,0,0,0,2019-10-25 05:00:00+00:00,2019-10-25 02:00:00-03:00,0.0,0.0
251,15.0,15.0,2019-10-25 05:30:00,0.0,0,0,0,2019-10-25 05:30:00+00:00,2019-10-25 02:30:00-03:00,0.0,0.0
252,15.0,15.0,2019-10-25 06:00:00,0.0,74,203,49,2019-10-25 06:00:00+00:00,2019-10-25 03:00:00-03:00,48.266042298266534,49.0
253,15.0,15.0,2019-10-25 06:30:00,0.0,179,395,85,2019-10-25 06:30:00+00:00,2019-10-25 03:30:00-03:00,83.79581870105568,85.0
254,15.0,13.620000000000006,2019-10-25 07:00:00,0.0,297,542,107,2019-10-25 07:00:00+00:00,2019-10-25 04:00:00-03:00,105.82959820661047,107.0
255,15.0,14.549999999999995,2019-10-25 07:30:00,0.0,418,636,125,2019-10-25 07:30:00+00:00,2019-10-25 04:30:00-03:00,131.21911378732335,125.0
256,15.0,14.929999999999994,2019-10-25 08:00:00,0.0,541,729,130,2019-10-25 08:00:00+00:00,2019-10-25 05:00:00-03:00,227.99306700158945,130.0
257,-1.1688008797418092,0.7393002528201587,2019-10-25 08:30:00,-1.1688008797418092,652,778,140,2019-10-25 08:30:00+00:00,2019-10-25 05:30:00-03:00,151.85555818611672,139.99086195967826
258,-13.632449834671476,-9.7495836416862,2019-10-25 09:00:00,-13.632449834671476,757,831,140,2019-10-25 09:00:00+00:00,2019-10-25 06:00:00-03:00,139.42633554549383,138.8809950702237
259,-29.34499547002301,-27.79324075608598,2019-10-25 09:30:00,-29.34499547002301,847,858,146,2019-10-25 09:30:00+00:00,2019-10-25 06:30:00-03:00,141.48695989697336,140.98030476652758
260,-60.0,-54.60254888634412,2019-10-25 10:00:00,-69.36631664188653,922,879,150,2019-10-25 10:00:00+00:00,2019-10-25 07:00:00-03:00,133.96081595472373,125.31317859533709
261,-60.0,-58.324682087479374,2019-10-25 10:30:00,-62.56077063532047,977,891,152,2019-10-25 10:30:00+00:00,2019-10-25 07:30:00-03:00,134.46687980373062,132.09301466131234
262,-54.0,-54.66,2019-10-25 11:00:00,-55.69612628012699,1017,897,157,2019-10-25 11:00:00+00:00,2019-10-25 08:00:00-03:00,141.0561187856384,140.4946674378187
263,-47.0,-49.55,2019-10-25 11:30:00,-48.75201321414888,1039,902,159,2019-10-25 11:30:00+00:00,2019-10-25 08:30:00-03:00,145.6748733726396,146.07457792733058
264,-40.0,-41.680000000000014,2019-10-25 12:00:00,-41.71363911176327,1037,888,167,2019-10-25 12:00:00+00:00,2019-10-25 09:00:00-03:00,257.82792343881107,257.29594557702217
265,-33.0,-35.27000000000001,2019-10-25 12:30:00,-34.57349395974396,1023,885,167,2019-10-25 12:30:00+00:00,2019-10-25 09:30:00-03:00,461.4897328325108,471.781437243367
266,-26.0,-27.82000000000003,2019-10-25 13:00:00,-27.33231103730908,981,853,180,2019-10-25 13:00:00+00:00,2019-10-25 10:00:00-03:00,655.6233525149428,661.694078794147
267,-19.0,-20.57000000000006,2019-10-25 13:30:00,-19.99940337136988,927,838,176,2019-10-25 13:30:00+00:00,2019-10-25 10:30:00-03:00,799.4942520085875,804.9839821387534
268,-11.999999999999998,-13.967672809864135,2019-10-25 14:00:00,-12.592256243553605,856,806,178,2019-10-25 14:00:00+00:00,2019-10-25 11:00:00-03:00,884.3377291707782,892.9318826821906
269,-5.000000000000003,-5.596785726786864,2019-10-25 14:30:00,-5.135261091602013,771,777,171,2019-10-25 14:30:00+00:00,2019-10-25 11:30:00-03:00,919.2549352563142,920.4147427039748
270,2.000000000000006,-6.405153005487028,2019-10-25 15:00:00,2.342386459426489,683,781,143,2019-10-25 15:00:00+00:00,2019-10-25 12:00:00-03:00,906.3910140729234,905.9945842993229
271,8.999999999999995,2.767297235846904,2019-10-25 15:30:00,9.809426744738149,574,735,133,2019-10-25 15:30:00+00:00,2019-10-25 12:30:00-03:00,836.9419873603281,811.7851927775052
272,15.999999999999996,13.450000000000012,2019-10-25 16:00:00,17.235608128907753,456,662,125,2019-10-25 16:00:00+00:00,2019-10-25 13:00:00-03:00,683.7655839546936,659.8258220524524
273,23.0,22.56000000000002,2019-10-25 16:30:00,24.594589117614287,337,580,109,2019-10-25 16:30:00+00:00,2019-10-25 13:30:00-03:00,495.0413810881238,479.3120080079524
274,29.000000000000004,28.3,2019-10-25 17:00:00,31.86628940602667,216,436,93,2019-10-25 17:00:00+00:00,2019-10-25 14:00:00-03:00,303.2669218351155,278.36245106095794
275,36.00000000000001,34.58999999999999,2019-10-25 17:30:00,39.03845940421613,107,270,62,2019-10-25 17:30:00+00:00,2019-10-25 14:30:00-03:00,132.88429412307556,111.43418710572647
276,39.99999999999999,29.07999999999996,2019-10-25 18:00:00,46.10738120498611,22,54,19,2019-10-25 18:00:00+00:00,2019-10-25 15:00:00-03:00,31.667851512528664,16.35632355040765
277,53.07777767412083,53.18073624550526,2019-10-25 18:30:00,53.07777767412084,0,0,0,2019-10-25 18:30:00+00:00,2019-10-25 15:30:00-03:00,0.0,0.0
278,59.96207112232059,58.97323854638322,2019-10-25 19:00:00,59.96207112232059,0,0,0,2019-10-25 19:00:00+00:00,2019-10-25 16:00:00-03:00,0.0,0.0
279,60.0,59.98657177923011,2019-10-25 19:30:00,66.77901235659502,0,0,0,2019-10-25 19:30:00+00:00,2019-10-25 16:30:00-03:00,0.0,0.0
280,37.55243053066447,51.33320514708135,2019-10-25 20:00:00,37.55243053066447,0,0,0,2019-10-25 20:00:00+00:00,2019-10-25 17:00:00-03:00,0.0,0.0
281,19.085836549100268,23.933061051908005,2019-10-25 20:30:00,19.085836549100264,0,0,0,2019-10-25 20:30:00+00:00,2019-10-25 17:30:00-03:00,0.0,0.0
282,5.6749513501051485,11.058498379191338,2019-10-25 21:00:00,5.674951350105147,0,0,0,2019-10-25 21:00:00+00:00,2019-10-25 18:00:00-03:00,0.0,0.0
283,15.0,26.25,2019-10-25 21:30:00,0.0,0,0,0,2019-10-25 21:30:00+00:00,2019-10-25 18:30:00-03:00,0.0,0.0
284,15.0,15.0,2019-10-25 22:00:00,0.0,0,0,0,2019-10-25 22:00:00+00:00,2019-10-25 19:00:00-03:00,0.0,0.0
285,15.0,15.0,2019-10-25 22:30:00,0.0,0,0,0,2019-10-25 22:30:00+00:00,2019-10-25 19:30:00-03:00,0.0,0.0
286,15.0,15.0,2019-10-25 23:00:00,0.0,0,0,0,2019-10-25 23:00:00+00:00,2019-10-25 20:00:00-03:00,0.0,0.0
287,15.0,15.0,2019-10-25 23:30:00,0.0,0,0,0,2019-10-25 23:30:00+00:00,2019-10-25 20:30:00-03:00,0.0,0.0
288,15.0,15.0,2019-10-26 00:00:00,0.0,0,0,0,2019-10-26 00:00:00+00:00,2019-10-25 21:00:00-03:00,0.0,0.0
289,15.0,15.0,2019-10-26 00:30:00,0.0,0,0,0,2019-10-26 00:30:00+00:00,2019-10-25 21:30:00-03:00,0.0,0.0
290,15.0,15.0,2019-10-26 01:00:00,0.0,0,0,0,2019-10-26 01:00:00+00:00,2019-10-25 22:00:00-03:00,0.0,0.0
291,15.0,15.0,2019-10-26 01:30:00,0.0,0,0,0,2019-10-26 01:30:00+00:00,2019-10-25 22:30:00-03:00,0.0,0.0
292,15.0,15.0,2019-10-26 02:00:00,0.0,0,0,0,2019-10-26 02:00:00+00:00,2019-10-25 23:00:00-03:00,0.0,0.0
293,15.0,15.0,2019-10-26 02:30:00,0.0,0,0,0,2019-10-26 02:30:00+00:00,2019-10-25 23:30:00-03:00,0.0,0.0
294,15.0,15.0,2019-10-26 03:00:00,0.0,0,0,0,2019-10-26 03:00:00+00:00,2019-10-26 00:00:00-03:00,0.0,0.0
295,15.0,15.0,2019-10-26 03:30:00,0.0,0,0,0,2019-10-26 03:30:00+00:00,2019-10-26 00:30:00-03:00,0.0,0.0
296,15.0,15.0,2019-10-26 04:00:00,0.0,0,0,0,2019-10-26 04:00:00+00:00,2019-10-26 01:00:00-03:00,0.0,0.0
297,15.0,15.0,2019-10-26 04:30:00,0.0,0,0,0,2019-10-26 04:30:00+00:00,2019-10-26 01:30:00-03:00,0.0,0.0
298,15.0,15.0,2019-10-26 05:00:00,0.0,0,0,0,2019-10-26 05:00:00+00:00,2019-10-26 02:00:00-03:00,0.0,0.0
299,15.0,15.0,2019-10-26 05:30:00,0.0,0,0,0,2019-10-26 05:30:00+00:00,2019-10-26 02:30:00-03:00,0.0,0.0
300,15.0,15.0,2019-10-26 06:00:00,0.0,76,215,49,2019-10-26 06:00:00+00:00,2019-10-26 03:00:00-03:00,48.2687682321634,49.0
301,15.0,15.0,2019-10-26 06:30:00,0.0,181,405,84,2019-10-26 06:30:00+00:00,2019-10-26 03:30:00-03:00,82.81558172180802,84.0
302,15.0,10.030000000000015,2019-10-26 07:00:00,0.0,299,536,109,2019-10-26 07:00:00+00:00,2019-10-26 04:00:00-03:00,108.34984824987494,109.0
303,15.0,10.84999999999999,2019-10-26 07:30:00,0.0,419,629,128,2019-10-26 07:30:00+00:00,2019-10-26 04:30:00-03:00,127.15550732220017,128.0
304,15.0,14.929999999999994,2019-10-26 08:00:00,0.0,537,710,136,2019-10-26 08:00:00+00:00,2019-10-26 05:00:00-03:00,233.1622315341152,136.0
305,-1.4438562412781408,-0.7904899656345177,2019-10-26 08:30:00,-1.4438562412781408,303,40,276,2019-10-26 08:30:00+00:00,2019-10-26 05:30:00-03:00,275.98801971063983,275.9600325537388
306,-13.967879640213395,-11.196066916087856,2019-10-26 09:00:00,-13.967879640213395,433,97,361,2019-10-26 09:00:00+00:00,2019-10-26 06:00:00-03:00,357.89443759546015,356.17496267289954
307,-28.0,-17.406495411696547,2019-10-26 09:30:00,-29.80235594810884,508,117,413,2019-10-26 09:30:00+00:00,2019-10-26 06:30:00-03:00,404.4741515046344,388.3767673651197
308,-60.0,-54.746101220902055,2019-10-26 10:00:00,-69.2097036504642,917,870,152,2019-10-26 10:00:00+00:00,2019-10-26 07:00:00-03:00,135.37553381740878,126.6365803137252
309,-60.0,-58.169074362557154,2019-10-26 10:30:00,-62.411105578809085,975,885,155,2019-10-26 10:30:00+00:00,2019-10-26 07:30:00-03:00,136.80545639668415,134.33028379976213
310,-54.0,-54.440000000000005,2019-10-26 11:00:00,-55.5549181232244,1018,901,153,2019-10-26 11:00:00+00:00,2019-10-26 08:00:00-03:00,138.0280442304244,137.45774227624668
311,-47.0,-49.27,2019-10-26 11:30:00,-48.62080562588684,1038,904,154,2019-10-26 11:30:00+00:00,2019-10-26 08:30:00-03:00,141.670532273061,141.9736792031413
312,-40.0,-42.26000000000001,2019-10-26 12:00:00,-41.5940263012205,1040,901,157,2019-10-26 12:00:00+00:00,2019-10-26 09:00:00-03:00,243.24859304290433,253.89925445057673
313,-33.0,-35.29000000000002,2019-10-26 12:30:00,-34.46708865760047,1025,897,156,2019-10-26 12:30:00+00:00,2019-10-26 09:30:00-03:00,457.0865965670193,469.35683467197305
314,-26.0,-27.730000000000025,2019-10-26 13:00:00,-27.24067870283566,989,881,160,2019-10-26 13:00:00+00:00,2019-10-26 10:00:00-03:00,655.3561798890204,661.5910253921095
315,-19.0,-20.630000000000077,2019-10-26 13:30:00,-19.92397124740245,937,869,157,2019-10-26 13:30:00+00:00,2019-10-26 10:30:00-03:00,805.1094692464645,812.0983273482125
316,-11.999999999999998,-15.457672809864125,2019-10-26 14:00:00,-12.534209257695936,865,842,156,2019-10-26 14:00:00+00:00,2019-10-26 11:00:00-03:00,885.3546273364694,904.7566923966754
317,-3.0000000000000027,-6.94862667711816,2019-10-26 14:30:00,-5.095440939806649,553,214,388,2019-10-26 14:30:00+00:00,2019-10-26 11:30:00-03:00,592.1851921052536,594.0786751452341
318,0.0,-2.3150343994036704,2019-10-26 15:00:00,2.3635604393919203,188,6,183,2019-10-26 15:00:00+00:00,2019-10-26 12:00:00-03:00,188.82006728308278,188.79713005046165
